Original Degree, Degree when Deleted
7,6
7,7
7,7
7,6
7,7
7,7
7,6
7,7
7,7
7,7
7,7
7,6
7,7
7,7
7,7
7,6
7,6
7,7
7,7
7,7
7,6
7,5
7,7
7,4
7,7
7,4
7,7
7,6
7,6
7,7
7,7
7,7
7,6
7,7
7,6
7,7
7,7
7,6
7,6
7,6
7,6
7,7
7,7
7,7
7,7
7,6
7,6
7,6
7,6
7,7
7,7
7,6
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,6
7,7
7,7
7,6
7,5
7,6
7,7
7,6
7,7
7,7
7,7
7,6
7,6
7,7
7,6
7,7
7,7
7,6
7,7
7,7
7,7
7,4
7,7
7,7
7,7
7,6
7,6
7,6
7,4
7,7
7,4
7,5
7,7
7,7
7,7
7,6
7,4
7,7
7,7
7,5
7,7
7,7
7,4
7,7
7,7
7,5
7,6
7,4
7,7
7,7
7,7
7,6
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,6
7,6
7,7
7,6
7,7
7,6
7,7
7,6
7,7
7,6
7,7
7,7
7,7
7,7
7,7
7,7
7,6
7,7
7,7
7,6
7,6
7,6
7,6
7,7
7,6
7,7
7,7
7,7
7,7
7,6
7,5
7,6
7,5
7,6
7,7
7,7
7,6
7,7
7,7
7,7
7,6
7,6
7,7
7,7
7,5
7,5
7,4
7,7
7,6
7,7
7,6
7,7
7,6
7,5
7,7
7,7
7,4
7,7
7,7
7,7
7,7
7,6
7,7
7,5
7,7
7,4
7,6
7,6
7,6
7,7
7,7
7,6
7,6
7,7
7,7
7,7
7,7
7,6
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,4
7,7
7,6
7,7
7,6
7,7
7,7
7,7
7,7
7,7
7,5
7,4
7,7
7,6
7,7
7,5
7,6
7,7
7,6
7,7
7,7
7,5
7,7
7,6
7,7
7,7
7,6
7,5
7,7
7,6
7,7
7,7
7,6
7,4
7,6
7,7
7,6
7,7
7,6
7,7
7,5
7,7
7,7
7,7
7,6
7,7
7,6
7,7
7,5
7,6
7,7
7,6
7,7
7,7
7,7
7,6
7,5
7,7
7,6
7,6
7,6
7,5
7,5
7,7
7,7
7,5
7,7
7,7
7,5
7,7
7,7
7,6
7,6
7,7
7,6
7,6
7,7
7,7
7,6
7,5
7,7
7,7
7,6
7,6
7,7
7,7
7,7
7,5
7,6
7,5
7,6
7,7
7,5
7,5
7,7
7,6
7,3
7,6
7,7
7,7
7,6
7,7
7,7
7,7
7,7
7,6
7,4
7,6
7,7
7,7
7,7
7,5
7,5
7,5
7,7
7,6
7,6
7,6
7,7
7,7
7,7
7,7
7,7
7,3
7,7
7,3
7,7
7,7
7,7
7,6
7,7
7,5
7,7
7,6
7,6
7,6
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,6
7,6
7,7
7,6
7,7
7,5
7,5
7,7
7,7
7,7
7,7
7,7
7,7
7,6
7,6
7,5
7,7
7,7
7,6
7,7
7,6
7,6
7,7
7,7
7,6
7,7
7,6
7,6
7,7
7,6
7,7
7,7
7,7
7,6
7,6
7,7
7,6
7,7
7,7
7,7
7,6
7,7
7,5
7,6
7,6
7,6
7,5
7,7
7,6
7,5
7,5
7,4
7,6
7,3
7,7
7,7
7,7
7,6
7,5
7,7
7,7
7,3
7,7
7,6
7,7
7,5
7,7
7,6
7,5
7,7
7,7
7,6
7,7
7,6
7,7
7,7
7,7
7,6
7,7
7,7
7,7
7,6
7,7
7,6
7,6
7,7
7,6
7,5
7,6
7,7
7,6
7,7
7,5
7,7
7,5
7,6
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,6
7,7
7,7
7,6
7,7
7,4
7,7
7,7
7,6
7,7
7,5
7,5
7,7
7,6
7,6
7,7
7,7
7,5
7,6
7,5
7,7
7,6
7,6
7,7
7,7
7,7
7,6
7,6
7,7
7,7
7,4
7,3
7,7
7,6
7,7
7,5
7,6
7,7
7,7
7,6
7,6
7,7
7,7
7,6
7,6
7,5
7,5
7,6
7,7
7,6
7,7
7,6
7,7
7,6
7,7
7,6
7,6
7,7
7,6
7,7
7,6
7,7
7,5
7,7
7,6
7,6
7,6
7,7
7,5
7,6
7,6
7,6
7,7
7,5
7,5
7,4
7,4
7,5
7,6
7,7
7,7
7,5
7,6
7,7
7,6
7,5
7,6
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,7
7,6
7,6
7,7
7,7
7,6
7,7
7,5
7,7
7,6
7,4
7,7
7,7
7,7
7,7
7,5
7,5
7,7
7,7
7,7
7,6
7,7
7,7
7,7
7,5
7,6
7,7
7,7
7,7
7,7
7,7
7,6
7,6
7,6
7,7
7,7
7,5
7,6
7,5
7,7
7,6
7,7
7,7
7,6
7,5
7,7
7,7
7,7
7,6
7,7
7,6
7,4
7,7
7,6
7,7
7,7
7,7
7,7
7,5
7,6
7,6
7,5
7,5
7,7
7,7
7,5
7,6
7,6
7,5
7,7
7,7
7,6
7,5
7,7
7,4
7,6
7,7
7,7
7,7
7,3
7,7
7,6
7,7
7,6
7,7
7,6
7,7
7,7
7,7
7,6
7,7
7,7
7,7
7,6
7,7
7,6
7,7
7,7
7,6
7,7
7,5
7,7
7,4
7,7
7,5
7,7
7,7
7,7
7,7
7,6
7,4
7,7
7,6
7,6
7,6
7,5
7,5
7,7
7,7
7,6
7,6
7,6
7,6
7,7
7,6
7,5
7,7
7,7
7,4
7,7
7,6
7,7
7,7
7,7
7,7
7,7
7,7
7,6
7,7
7,6
7,7
7,7
7,6
7,7
7,7
7,7
7,7
7,6
7,7
7,7
7,6
7,5
7,7
7,6
7,7
7,7
7,7
7,6
7,7
7,7
7,6
7,7
7,6
7,6
7,7
7,6
7,6
7,5
7,5
7,4
7,7
8,8
8,8
8,8
8,7
8,7
8,8
8,6
8,7
8,8
8,8
8,7
8,8
8,6
8,4
8,5
8,3
8,8
8,8
8,8
8,7
8,4
8,8
8,6
8,7
8,8
8,7
8,8
8,7
8,7
8,6
8,8
8,7
8,7
8,8
8,6
8,8
8,6
8,6
8,8
8,6
8,6
8,4
8,8
8,6
8,8
8,7
8,7
8,7
8,8
8,8
8,8
8,8
8,5
8,7
8,5
8,8
8,8
8,8
8,8
8,8
8,8
8,7
8,8
8,7
8,8
8,8
8,7
8,8
8,8
8,8
8,8
8,7
8,7
8,7
8,8
8,6
8,8
8,6
8,8
8,5
8,6
8,7
8,8
8,8
8,7
8,7
8,6
8,6
8,8
8,6
8,8
8,6
8,6
8,7
8,6
8,8
8,7
8,7
8,8
8,7
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,7
8,8
8,7
8,8
8,7
8,7
8,8
8,7
8,7
8,6
8,7
8,8
8,8
8,5
8,5
8,4
8,8
8,8
8,8
8,8
8,6
8,7
8,6
8,8
8,8
8,7
8,8
8,7
8,8
8,6
8,2
8,7
8,6
8,8
8,7
8,3
8,8
8,7
8,8
8,8
8,8
8,7
8,8
8,5
8,5
8,6
8,8
8,7
8,7
8,8
8,6
8,8
8,8
8,8
8,8
8,5
8,5
8,6
8,8
8,8
8,8
8,4
8,7
8,6
8,5
8,5
8,4
8,5
8,8
8,7
8,8
8,4
8,7
8,5
8,8
8,7
8,4
8,8
8,8
8,7
8,8
8,7
8,3
8,6
8,5
8,8
8,6
8,4
8,4
8,6
8,7
8,5
8,5
8,6
8,8
8,8
8,3
8,8
8,7
8,8
8,7
8,7
8,6
8,8
8,8
8,7
8,8
8,8
8,5
8,7
8,8
8,4
8,6
8,8
8,8
8,5
8,8
8,8
8,6
8,8
8,8
8,8
8,6
8,7
8,7
8,8
8,7
8,7
8,8
8,5
8,8
8,6
8,7
8,8
8,7
8,8
8,8
8,7
8,6
8,6
8,7
8,8
8,8
8,8
8,6
8,5
8,7
8,8
8,5
8,6
8,8
8,7
8,8
8,8
8,7
8,6
8,7
8,6
8,8
8,7
8,8
8,7
8,6
8,8
8,7
8,5
8,7
8,8
8,8
8,8
8,8
8,8
8,7
8,8
8,8
8,7
8,8
8,7
8,5
8,8
8,7
8,8
8,8
8,7
8,8
8,8
8,8
8,5
8,7
8,8
8,5
8,8
8,6
8,8
8,6
8,7
8,8
8,7
8,7
8,7
8,7
8,7
8,6
8,8
8,8
8,7
8,6
8,8
8,8
8,5
8,8
8,8
8,7
8,8
8,7
8,6
8,8
8,7
8,6
8,8
8,7
8,8
8,8
8,5
8,5
8,7
8,8
8,8
8,7
8,7
8,8
8,8
8,6
8,5
8,7
8,7
8,8
8,8
8,6
8,3
8,8
8,8
8,7
8,7
8,8
8,8
8,7
8,7
8,8
8,7
8,8
8,6
8,5
8,8
8,6
8,5
8,7
8,7
8,7
8,8
8,7
8,7
8,6
8,8
8,7
8,5
8,7
8,7
8,7
8,7
8,8
8,8
8,8
8,8
8,6
8,8
8,6
8,8
8,8
8,7
8,7
8,4
8,6
8,7
8,8
8,8
8,5
8,8
8,8
8,7
8,7
8,8
8,7
8,7
8,7
8,5
8,8
8,6
8,8
8,5
8,8
8,7
8,4
8,4
8,7
8,7
8,7
8,7
8,6
8,8
8,7
8,7
8,6
8,7
8,5
8,6
8,8
8,7
8,5
8,5
8,0
8,3
8,5
8,5
8,6
8,5
8,8
8,7
8,5
8,6
8,5
8,6
8,4
8,8
8,8
8,8
8,6
8,6
8,8
8,4
8,6
8,8
8,8
8,7
8,4
8,8
8,7
8,6
8,7
8,6
8,7
8,8
8,5
8,8
8,6
8,6
8,7
8,5
8,8
8,6
8,7
8,6
8,8
8,7
8,8
8,8
8,7
8,8
8,8
8,6
8,8
8,7
8,8
8,7
8,6
8,7
8,8
8,8
8,7
8,8
8,8
8,8
8,7
8,7
8,6
8,6
8,8
8,7
8,5
8,6
8,8
8,7
8,8
8,8
8,8
8,7
8,8
8,7
8,7
8,4
8,5
8,6
8,8
8,7
8,8
8,8
8,8
8,8
8,8
8,8
8,5
8,8
8,7
8,8
8,7
8,8
8,7
8,8
8,6
8,7
8,7
8,7
8,5
8,7
8,4
8,8
8,8
8,7
8,6
8,8
8,8
8,8
8,7
8,8
8,8
8,8
8,7
8,7
8,8
8,8
8,7
8,7
8,8
8,5
8,6
8,6
8,6
8,8
8,5
8,5
8,4
8,7
8,6
8,8
8,8
8,8
8,6
8,3
8,7
8,8
8,7
8,8
8,7
8,8
8,8
8,7
8,6
8,7
8,6
8,7
8,8
8,6
8,7
8,8
8,8
8,7
8,7
8,7
8,8
8,8
8,8
8,6
8,7
8,8
8,6
8,7
8,8
8,8
8,7
8,7
8,7
8,8
8,8
8,7
8,8
8,6
8,7
8,8
8,5
8,7
8,6
8,8
8,8
8,6
8,8
8,8
8,8
8,6
8,8
8,8
8,6
8,8
8,8
8,8
8,7
8,6
8,8
8,7
8,7
8,7
8,7
8,8
8,7
8,7
8,6
8,6
8,7
8,6
8,7
8,6
8,8
8,8
8,7
8,6
8,6
8,6
8,7
8,8
8,7
8,8
8,7
8,8
8,7
8,4
8,6
8,6
8,5
8,8
8,7
8,7
8,6
8,7
8,7
8,7
8,6
8,8
8,6
8,5
8,5
8,8
8,7
8,7
8,8
8,8
8,7
8,7
8,5
8,8
8,8
8,7
8,7
8,8
8,8
8,6
8,8
8,8
8,8
8,5
8,6
8,7
8,8
8,6
8,5
8,6
8,7
8,7
8,8
8,8
8,5
8,7
8,6
8,7
8,6
8,8
8,8
8,8
8,7
8,7
8,8
8,8
8,5
8,7
8,7
8,5
8,6
8,8
8,6
8,8
8,8
8,8
8,8
8,7
8,8
8,7
8,8
8,7
8,7
8,8
8,7
8,8
8,7
8,8
8,6
8,6
8,8
8,5
8,7
8,7
8,7
8,8
8,6
8,5
8,4
8,6
8,7
8,7
8,6
8,8
8,8
8,4
8,6
8,8
8,7
8,7
8,7
8,7
8,7
8,2
8,8
8,7
8,5
8,6
8,6
8,7
8,7
8,8
8,5
8,6
8,6
8,7
8,6
8,8
8,8
8,7
8,7
8,8
8,8
8,5
8,8
8,8
8,8
8,6
8,8
8,8
8,7
8,6
8,7
8,6
8,8
8,4
8,8
8,7
8,7
8,5
8,5
8,8
8,7
8,8
8,7
8,8
8,8
8,7
8,8
8,8
8,7
8,8
8,8
8,8
8,8
8,8
8,7
8,6
8,8
8,7
8,7
8,7
8,8
8,8
8,5
8,8
8,8
8,6
8,8
8,8
8,7
8,8
8,6
8,8
8,8
8,6
8,7
8,6
8,6
8,5
8,5
8,8
8,7
8,8
8,8
8,7
8,7
8,6
8,5
8,6
8,7
8,5
8,7
8,8
8,8
8,7
8,8
8,6
8,7
8,6
8,8
8,8
8,7
8,6
8,7
8,8
8,8
8,6
8,8
8,7
8,5
8,8
8,8
8,6
8,5
8,8
8,8
8,4
8,7
8,7
8,7
8,5
8,7
8,7
8,6
8,8
8,7
8,4
8,7
8,8
8,6
8,8
8,7
8,8
8,8
8,8
8,5
8,5
8,6
8,8
8,8
8,8
8,8
8,5
8,7
8,7
8,6
8,8
8,6
8,7
8,8
8,7
8,7
8,8
8,6
8,7
8,7
8,8
8,8
8,5
8,7
8,8
8,8
8,8
8,7
8,8
8,6
8,7
8,6
8,7
8,5
8,7
8,8
8,6
8,8
8,7
8,8
8,8
8,8
8,7
8,8
8,8
8,8
8,7
8,7
8,8
8,8
8,7
8,7
8,8
8,7
8,8
8,7
8,7
8,7
8,8
8,7
8,5
8,7
8,6
8,8
8,8
8,8
8,5
8,7
8,8
8,7
8,7
8,7
8,6
8,7
8,7
8,8
8,6
8,5
8,8
8,6
8,7
8,8
8,7
8,7
8,6
8,7
8,6
8,8
8,8
8,8
8,8
8,8
8,8
8,5
8,8
8,5
8,6
8,7
8,5
8,7
8,7
8,7
8,4
8,7
8,7
8,5
8,7
8,8
8,7
8,5
8,5
8,8
8,5
8,7
8,7
8,6
8,7
8,7
8,5
8,8
8,7
8,8
8,7
8,4
8,4
8,8
8,6
8,8
8,8
8,5
8,4
8,4
8,7
8,7
8,6
8,7
8,7
8,5
8,8
8,8
8,8
8,6
8,8
8,6
8,7
8,8
8,8
8,5
8,8
8,6
8,7
8,8
8,8
8,6
8,8
8,6
8,7
8,8
8,6
8,7
8,7
8,5
8,5
8,7
8,7
8,3
8,6
8,8
8,8
8,8
8,7
8,7
8,6
8,7
8,8
8,8
8,5
8,7
8,7
8,7
8,6
8,8
8,8
8,8
8,6
8,7
8,8
8,6
8,8
8,8
8,7
8,7
8,7
8,5
8,7
8,6
8,4
8,8
8,6
8,7
8,6
8,1
8,6
8,8
8,8
8,8
8,6
8,4
8,8
8,7
8,7
8,8
8,8
8,7
8,7
8,8
8,8
8,7
8,7
8,6
8,8
8,7
8,8
8,8
8,6
8,7
8,8
8,6
8,8
8,7
8,5
8,8
8,6
8,5
8,8
8,8
8,7
8,7
8,7
8,7
8,7
8,6
8,8
8,8
8,8
8,8
8,8
8,6
8,7
8,7
8,5
8,7
8,8
8,7
8,7
8,7
8,7
8,6
8,8
8,7
8,6
8,6
8,8
8,5
8,7
8,8
8,5
8,6
8,4
8,8
8,8
8,6
8,7
8,7
8,7
8,7
8,8
8,6
8,8
8,7
8,6
8,7
8,8
8,7
8,6
8,7
8,8
8,6
8,6
8,6
8,7
8,7
8,8
8,7
8,6
8,7
8,8
8,8
8,7
8,7
8,7
8,7
8,6
8,8
8,8
8,7
8,8
8,8
8,6
8,7
8,8
8,7
8,7
8,8
8,7
8,8
8,8
8,7
8,8
8,8
8,7
8,8
8,7
8,6
8,6
8,7
8,8
8,4
8,7
8,8
8,7
8,8
8,7
8,8
8,8
8,7
8,7
8,7
8,7
8,7
8,8
8,7
8,5
8,8
8,8
8,6
8,7
8,8
8,8
8,8
8,8
8,8
8,8
8,6
8,8
8,8
8,7
8,8
8,8
8,8
8,8
8,8
8,8
8,6
8,7
8,7
8,7
8,5
8,6
8,8
8,7
8,8
8,7
8,8
8,8
8,8
8,7
8,8
8,7
8,8
8,7
8,8
8,6
8,8
8,8
8,7
8,8
8,8
8,8
8,8
8,6
8,6
8,7
8,8
8,7
8,7
8,6
8,7
8,6
8,7
8,8
8,8
8,8
8,6
8,8
8,7
8,8
8,7
8,8
8,7
8,7
8,7
8,6
8,8
8,5
8,8
8,8
8,7
8,7
8,8
8,7
8,8
8,7
8,8
8,8
8,6
8,8
8,7
8,6
8,7
8,6
8,6
8,8
8,8
8,8
8,8
8,8
8,7
8,7
8,7
8,8
8,8
8,8
8,8
8,8
8,7
8,7
8,8
8,5
8,8
8,8
8,7
8,8
8,8
8,7
8,7
8,7
8,6
8,8
8,7
8,7
8,7
8,6
8,8
8,6
8,7
8,7
8,7
8,8
8,8
8,6
8,5
8,8
8,7
8,7
8,6
8,8
8,6
8,8
8,8
8,8
8,8
8,7
8,7
8,7
8,8
8,7
8,8
8,5
8,6
8,6
8,8
8,7
8,7
8,5
8,7
8,8
8,4
8,7
8,8
8,7
8,8
8,8
8,8
8,8
8,6
8,5
8,6
8,6
8,6
8,7
8,8
8,7
8,7
8,8
8,6
8,8
8,7
8,8
8,8
8,7
8,8
8,8
8,7
8,8
8,8
8,8
8,6
8,8
8,6
8,7
8,8
8,6
8,7
8,8
8,7
8,6
8,6
8,7
8,7
8,5
8,8
8,7
8,6
8,7
8,8
8,7
8,7
8,6
8,6
8,7
8,8
8,7
8,6
8,8
8,6
8,8
8,6
8,8
8,7
8,6
8,8
8,8
8,8
8,8
8,8
8,8
8,8
8,7
8,8
8,7
8,8
8,8
8,8
8,8
8,7
8,7
8,8
8,8
8,8
8,8
8,7
8,6
8,8
8,7
8,8
8,8
8,8
8,8
8,5
8,8
8,7
8,7
8,8
8,8
8,8
8,7
8,8
8,8
8,8
8,7
8,8
8,6
8,8
8,8
8,7
8,8
8,7
8,5
8,6
8,7
8,8
8,7
8,7
8,7
8,8
8,4
8,7
8,3
8,8
8,6
8,7
8,8
8,7
8,7
8,8
8,8
8,8
8,6
8,7
8,2
8,8
8,5
8,7
8,7
8,6
8,5
8,8
8,7
8,7
8,6
8,5
8,5
8,8
8,6
8,4
8,8
8,6
8,7
8,8
8,7
8,6
8,8
8,8
8,6
8,5
8,8
8,7
8,8
8,7
8,8
8,6
8,8
8,7
8,8
8,7
8,5
8,7
8,7
8,5
8,8
8,7
8,5
8,8
8,4
8,7
8,6
8,8
8,7
8,5
8,8
8,8
8,4
8,7
8,8
8,7
8,7
8,8
8,8
8,7
8,8
8,7
8,8
8,7
8,7
8,8
8,6
8,8
8,4
8,8
8,6
8,5
8,7
8,8
8,8
8,8
8,8
8,7
8,8
8,6
8,4
8,6
8,7
8,7
8,7
8,8
8,8
8,6
8,8
8,7
8,6
8,5
8,8
8,8
8,8
8,4
8,7
8,8
8,7
8,8
8,8
8,8
8,8
8,7
8,8
8,8
8,5
8,8
8,6
8,7
8,7
8,7
8,8
8,7
8,7
8,6
8,8
8,7
8,6
8,6
8,7
8,7
8,5
8,6
8,4
8,8
8,6
8,5
8,5
8,8
8,5
8,6
8,8
8,8
8,7
8,7
8,8
8,8
8,7
8,8
8,7
8,8
8,8
8,6
8,7
8,8
8,8
8,8
8,8
8,8
8,7
8,7
8,8
8,6
8,7
8,6
8,8
8,6
8,8
8,8
8,5
8,7
8,6
8,5
8,8
8,5
8,5
8,7
8,6
8,6
8,6
8,8
8,6
8,4
8,6
8,8
8,4
8,7
8,2
8,7
8,8
8,7
8,6
8,8
8,8
8,6
8,7
8,8
8,8
8,8
8,7
8,6
8,8
8,7
8,8
8,8
8,8
8,8
8,8
8,8
8,4
8,7
8,6
8,7
8,7
8,7
8,7
8,8
8,6
8,5
8,8
8,8
8,6
8,4
8,8
8,7
8,8
8,6
8,8
8,6
8,8
8,8
8,7
8,6
8,5
8,8
8,7
8,8
8,6
8,8
8,6
8,3
8,8
8,7
8,8
8,7
8,8
8,6
8,7
8,8
8,8
8,7
8,7
8,7
8,8
8,8
8,8
8,6
8,3
8,8
