Original Degree, Degree when Deleted
44,44
44,43
44,44
44,43
44,44
44,40
44,44
44,41
44,43
44,42
44,41
44,40
44,40
44,39
44,42
44,43
44,41
44,37
44,44
44,38
44,35
44,41
44,44
44,43
44,40
44,42
44,41
44,33
44,44
44,40
44,39
44,36
44,36
44,37
44,44
44,43
44,43
44,44
44,42
44,42
44,44
44,43
44,42
44,42
44,44
44,36
44,36
44,43
44,41
44,41
44,42
44,37
44,37
44,41
44,42
44,41
44,38
44,35
44,43
44,44
44,38
44,43
44,42
44,37
44,36
44,44
44,44
44,44
44,44
44,42
44,40
44,37
44,43
44,42
44,44
44,41
44,33
44,32
44,35
44,44
44,43
44,34
44,36
44,43
44,42
44,42
45,38
45,45
45,44
45,42
45,41
45,44
45,43
45,44
45,45
45,42
45,41
45,45
45,44
45,45
45,33
45,44
45,42
45,43
45,44
45,37
45,32
45,42
45,45
45,41
45,44
45,43
45,45
45,45
45,44
45,41
45,41
45,45
45,44
45,42
45,41
45,39
45,39
45,45
45,39
45,45
45,41
45,40
45,45
45,44
45,37
45,38
45,37
45,36
45,40
45,42
45,41
45,41
45,44
45,45
45,39
45,38
45,45
45,43
45,45
45,44
45,43
45,41
45,45
45,44
45,39
45,38
45,40
45,41
45,39
45,38
45,45
45,44
45,38
45,35
45,45
45,45
45,43
45,42
45,44
45,45
45,44
45,45
45,44
45,45
45,29
45,45
45,45
45,45
45,44
45,43
45,44
45,40
45,44
45,43
45,44
45,43
45,43
45,41
45,40
45,42
45,41
45,45
45,44
45,43
45,44
45,45
45,44
45,43
45,41
45,41
45,44
45,41
45,43
45,41
45,39
45,39
45,38
45,45
45,38
45,39
45,44
45,45
45,44
45,43
45,45
45,39
45,45
45,38
45,42
45,37
45,36
45,42
45,43
45,36
45,41
45,38
45,41
45,40
45,41
45,30
45,35
45,39
45,38
45,42
45,38
45,41
45,39
45,40
45,41
45,39
45,35
45,41
45,42
45,44
45,45
45,42
45,45
45,41
45,45
45,44
45,45
45,44
45,45
45,45
45,42
45,44
45,39
45,41
45,41
45,44
45,39
45,35
45,34
45,33
45,34
45,45
45,33
45,44
45,41
45,43
45,40
45,44
45,40
45,41
45,40
45,41
45,39
45,38
45,39
45,41
45,40
45,41
45,40
45,45
45,36
45,45
45,42
45,41
45,40
45,36
45,43
45,36
45,45
45,44
45,37
45,45
45,44
45,44
45,40
45,39
45,42
45,44
45,43
45,42
45,44
45,45
45,40
45,42
45,42
45,40
45,41
45,39
45,37
45,33
45,33
45,43
45,36
45,38
45,42
45,42
46,45
46,45
46,44
46,41
46,43
46,45
46,40
46,39
46,46
46,42
46,41
46,46
46,44
46,43
46,41
46,40
46,39
46,46
46,41
46,37
46,44
46,44
46,32
46,31
46,45
46,42
46,46
46,41
46,45
46,29
46,31
46,46
46,40
46,41
46,41
46,45
46,43
46,46
46,40
46,39
46,45
46,39
46,44
46,40
46,43
46,43
46,42
46,43
46,42
46,44
46,46
46,41
46,44
46,46
46,43
46,40
46,39
46,45
46,44
46,46
46,37
46,42
46,45
46,39
46,44
46,45
46,45
46,46
46,46
46,45
46,46
46,45
46,37
46,36
46,40
46,39
46,41
46,38
46,45
46,44
46,39
46,37
46,44
46,46
46,46
46,39
46,43
46,45
46,44
46,42
46,39
46,46
46,43
46,44
46,45
46,38
46,39
46,44
46,44
46,46
46,36
46,46
46,39
46,41
46,43
46,44
46,41
46,43
46,36
46,42
46,46
46,46
46,45
46,46
46,44
46,36
46,43
46,43
46,44
46,43
46,42
46,41
46,41
46,38
46,35
46,43
46,34
46,41
46,44
46,45
46,44
46,44
46,42
46,41
46,43
46,42
46,44
46,40
46,44
46,42
46,40
46,41
46,43
46,40
46,39
46,46
46,37
46,39
46,45
46,39
46,45
46,43
46,46
46,36
46,44
46,45
46,35
46,42
46,36
46,42
46,42
46,45
46,46
46,46
46,45
46,35
46,41
46,46
46,45
46,46
46,34
46,41
46,45
46,40
46,39
46,33
46,33
46,37
46,36
46,46
46,46
46,46
46,46
46,36
46,45
46,37
46,36
46,36
46,33
46,40
46,41
46,42
46,41
46,32
46,43
46,45
46,43
46,46
46,45
46,46
46,45
46,44
46,46
46,46
46,45
46,41
46,39
46,37
46,36
46,38
46,46
46,36
46,44
46,46
46,31
46,45
46,35
46,32
46,43
46,44
46,42
46,32
46,39
46,34
46,36
46,38
46,37
46,33
46,40
46,36
46,37
46,41
46,46
46,45
46,41
46,46
46,38
46,38
46,34
46,36
46,38
46,40
46,46
46,38
46,39
46,40
46,46
46,40
46,41
46,38
46,43
46,42
46,41
46,44
46,43
46,43
46,42
46,35
46,42
46,41
46,43
46,34
46,42
46,41
46,40
46,46
46,46
46,42
46,46
46,41
46,43
46,43
46,45
46,40
46,41
46,46
46,44
46,44
46,39
46,39
46,39
46,38
46,39
46,37
46,39
46,42
46,41
46,40
46,39
46,45
46,38
46,40
46,37
46,37
46,37
46,33
46,39
46,44
46,46
46,40
46,39
46,40
46,39
46,31
46,37
46,38
46,43
46,42
46,41
46,38
46,45
46,42
47,47
47,46
47,45
47,47
47,44
47,43
47,43
47,47
47,46
47,46
47,39
47,39
47,37
47,45
47,38
47,47
47,46
47,45
47,46
47,45
47,39
47,38
47,40
47,39
47,47
47,37
47,31
47,39
47,44
47,42
47,39
47,46
47,45
47,42
47,46
47,45
47,44
47,47
47,46
47,45
47,37
47,41
47,46
47,45
47,45
47,39
47,44
47,44
47,38
47,41
47,38
47,46
47,36
47,45
47,44
47,39
47,45
47,43
47,46
47,45
47,37
47,44
47,36
47,47
47,45
47,34
47,46
47,46
47,35
47,47
47,40
47,46
47,46
47,47
47,45
47,46
47,45
47,44
47,43
47,45
47,46
47,43
47,44
47,40
47,43
47,47
47,42
47,46
47,45
47,41
47,39
47,41
47,34
47,36
47,47
47,42
47,37
47,47
47,39
47,44
47,47
47,46
47,45
47,43
47,42
47,46
47,42
47,47
47,46
47,45
47,44
47,46
47,41
47,38
47,35
47,47
47,46
47,45
47,46
47,45
47,39
47,39
47,39
47,40
47,40
47,41
47,46
47,47
47,42
47,42
47,37
47,46
47,45
47,45
47,33
47,37
47,42
47,35
47,40
47,37
47,40
47,44
47,46
47,43
47,37
47,47
47,43
47,46
47,43
47,42
47,39
47,41
47,47
47,39
47,41
47,46
47,40
47,45
47,47
47,47
47,47
47,43
47,42
47,45
47,46
47,46
47,44
47,45
47,41
47,45
47,30
47,33
47,43
47,46
47,44
47,42
47,43
47,43
47,47
47,43
47,43
47,42
47,46
47,41
47,44
47,37
47,46
47,26
47,26
47,44
47,46
47,43
47,47
47,45
47,43
47,44
47,44
47,40
47,39
47,43
47,31
47,42
47,41
47,41
47,47
47,40
47,44
47,39
47,47
47,42
47,43
47,47
47,40
47,35
47,42
47,39
47,35
47,39
47,40
47,34
47,33
47,43
47,45
47,43
47,44
47,43
47,42
47,35
47,34
47,42
47,40
47,34
47,42
47,33
47,32
47,45
47,40
47,44
47,44
47,38
47,35
47,41
47,43
47,47
47,44
47,40
47,39
47,39
47,38
47,45
47,47
47,46
47,47
47,45
47,46
47,41
47,42
47,45
47,44
47,36
47,45
47,47
47,33
47,47
47,46
47,41
47,45
47,46
47,38
47,44
47,36
47,45
47,46
47,26
47,46
47,35
47,45
47,42
47,41
47,45
47,24
47,44
47,31
47,33
47,31
47,32
47,44
47,47
47,36
47,46
47,38
47,33
47,37
47,39
47,37
47,38
47,46
47,34
47,47
47,38
47,43
47,28
47,46
47,45
47,46
47,45
47,40
47,44
47,43
47,40
47,44
47,45
47,47
47,39
47,45
47,46
47,45
47,47
47,45
47,45
47,46
47,46
47,45
47,47
47,44
47,45
47,43
47,46
47,46
47,44
47,43
47,39
47,46
47,37
47,40
47,44
47,39
47,45
47,36
47,43
47,42
47,45
47,29
47,27
47,44
47,26
47,47
47,47
47,46
47,28
47,30
47,39
47,40
47,47
47,46
47,33
47,36
47,45
47,45
47,46
47,44
47,44
47,39
47,46
47,47
47,38
47,40
47,36
47,35
47,37
47,47
47,40
47,46
47,47
47,38
47,41
47,41
47,47
47,39
47,39
47,41
47,42
47,40
47,43
47,42
47,36
47,33
47,42
47,46
47,42
47,44
47,46
47,47
47,41
47,46
47,47
47,46
47,44
47,44
47,43
47,43
47,47
47,46
47,46
47,41
47,43
47,45
47,45
47,46
47,44
47,39
47,36
47,43
47,36
47,36
47,36
47,45
47,43
47,35
47,38
47,47
47,44
47,37
47,45
47,42
47,37
47,38
47,45
47,35
47,44
47,47
47,36
47,33
47,37
47,44
47,35
47,29
47,30
47,38
47,28
47,41
47,40
47,40
47,39
47,47
47,47
48,48
48,47
48,46
48,46
48,45
48,45
48,46
48,42
48,40
48,41
48,40
48,47
48,40
48,40
48,40
48,42
48,41
48,40
48,40
48,47
48,46
48,43
48,44
48,45
48,42
48,43
48,45
48,48
48,36
48,41
48,47
48,39
48,32
48,48
48,34
48,46
48,33
48,42
48,44
48,45
48,44
48,46
48,42
48,48
48,48
48,48
48,46
48,45
48,36
48,45
48,37
48,48
48,39
48,47
48,46
48,47
48,45
48,42
48,35
48,36
48,30
48,43
48,37
48,43
48,43
48,41
48,48
48,47
48,47
48,47
48,37
48,46
48,40
48,44
48,46
48,44
48,47
48,45
48,47
48,48
48,47
48,46
48,46
48,37
48,44
48,47
48,36
48,44
48,41
48,43
48,44
48,42
48,40
48,48
48,37
48,37
48,31
48,44
48,43
48,33
48,39
48,39
48,43
48,48
48,47
48,36
48,42
48,43
48,47
48,42
48,46
48,36
48,48
48,46
48,46
48,48
48,44
48,43
48,44
48,40
48,48
48,42
48,43
48,48
48,34
48,44
48,45
48,48
48,40
48,44
48,45
48,47
48,44
48,46
48,48
48,46
48,48
48,46
48,42
48,40
48,47
48,45
48,43
48,45
48,46
48,39
48,42
48,48
48,48
48,38
48,40
48,38
48,48
48,37
48,39
48,32
48,38
48,36
48,47
48,34
48,33
48,48
48,35
48,34
48,46
48,48
48,39
48,38
48,38
48,43
48,39
48,42
48,38
48,47
48,37
48,45
48,41
48,46
48,47
48,48
48,44
48,43
48,38
48,36
48,38
48,45
48,41
48,48
48,47
48,48
48,44
48,48
48,47
48,47
48,45
48,47
48,44
48,45
48,46
48,44
48,44
48,39
48,37
48,36
48,37
48,37
48,35
48,37
48,30
48,37
48,33
48,42
48,48
48,43
48,44
48,48
48,47
48,40
48,47
48,46
48,46
48,44
48,37
48,47
48,46
48,41
48,46
48,37
48,46
48,42
48,41
48,48
48,35
48,41
48,40
48,45
48,46
48,22
48,39
48,42
48,45
48,38
48,46
48,47
48,38
48,29
48,46
48,39
48,46
48,45
48,34
48,40
48,38
48,47
48,36
48,48
48,33
48,45
48,43
48,48
48,44
48,43
48,47
48,44
48,40
48,47
48,41
48,43
48,41
48,42
48,42
48,42
48,40
48,38
48,45
48,36
48,40
48,43
48,40
48,48
48,48
48,39
48,36
48,48
48,43
48,48
48,40
48,40
48,44
48,39
48,39
48,44
48,48
48,48
48,47
48,42
48,40
48,48
48,41
48,47
48,47
48,46
48,42
48,39
48,38
48,37
48,48
48,41
48,31
48,33
48,36
48,40
48,48
48,43
48,47
48,44
48,45
48,42
48,41
48,43
48,39
48,48
48,39
48,47
48,30
48,43
48,46
48,33
48,47
48,42
48,43
48,44
48,30
48,47
48,39
48,32
48,40
48,47
48,36
48,47
48,48
48,47
48,45
48,46
48,42
48,46
48,40
48,37
48,48
48,37
48,45
48,47
48,44
48,43
48,36
48,44
48,45
48,46
48,45
48,44
48,44
48,42
48,47
48,46
48,45
48,45
48,41
48,44
48,45
48,42
48,44
48,43
48,42
48,48
48,47
48,45
48,41
48,47
48,41
48,40
48,48
48,40
48,41
48,33
48,43
48,45
48,38
48,29
48,43
48,38
48,47
48,45
48,44
48,40
48,43
48,44
48,32
48,41
48,38
48,36
48,43
48,27
48,46
48,32
48,40
48,45
48,42
48,45
48,39
48,44
48,34
48,48
48,43
48,39
48,32
48,37
48,46
48,36
48,40
48,28
48,39
48,44
48,40
48,43
48,42
48,40
48,44
48,37
48,41
48,34
48,46
48,48
48,45
48,44
48,45
48,44
48,45
48,43
48,39
48,36
48,46
48,45
48,44
48,41
48,47
48,43
48,45
48,44
48,48
48,44
48,47
48,43
48,42
48,46
48,46
48,42
48,45
48,41
48,47
48,36
48,43
48,36
48,35
48,41
48,32
48,48
48,34
48,41
48,47
48,44
48,35
48,35
48,36
48,48
48,44
48,43
48,40
48,47
48,46
48,46
48,45
48,43
48,44
48,37
48,43
48,45
48,44
48,33
48,44
48,43
48,36
48,47
48,42
48,36
48,33
48,39
48,32
48,34
48,36
48,48
48,47
48,47
48,31
48,44
48,45
48,43
48,40
48,44
48,44
48,40
48,48
48,32
48,29
48,48
48,47
48,47
48,36
48,46
48,37
48,42
48,46
48,37
48,35
48,46
48,47
48,46
48,44
48,46
48,40
48,48
48,47
48,39
48,47
48,37
48,44
48,43
48,40
48,48
48,39
48,42
48,48
48,46
48,36
48,43
48,46
48,45
48,48
48,48
48,47
48,41
48,46
48,41
48,45
48,45
48,44
48,45
48,44
48,46
48,40
48,46
48,45
48,39
48,43
48,44
48,46
48,47
48,42
48,42
48,43
48,48
48,47
48,41
48,46
48,34
48,40
48,46
48,48
48,41
48,48
48,45
48,43
48,48
48,43
48,36
48,46
48,42
48,34
48,44
48,47
48,36
48,42
48,37
48,34
48,32
48,35
48,29
48,23
48,28
48,27
48,35
48,41
48,29
48,29
48,40
48,31
48,41
48,48
48,32
48,44
48,38
48,38
48,43
48,47
48,46
49,49
49,48
49,46
49,43
49,44
49,41
49,40
49,38
49,41
49,43
49,38
49,37
49,42
49,46
49,41
49,39
49,49
49,36
49,36
49,49
49,43
49,47
49,45
49,43
49,43
49,40
49,41
49,42
49,49
49,49
49,33
49,48
49,45
49,44
49,47
49,31
49,43
49,29
49,48
49,29
49,47
49,31
49,49
49,29
49,41
49,46
49,43
49,48
49,39
49,46
49,42
49,42
49,48
49,28
49,36
49,42
49,45
49,41
49,47
49,46
49,45
49,46
49,42
49,45
49,45
49,44
49,35
49,40
49,35
49,37
49,27
49,37
49,40
49,44
49,48
49,35
49,25
49,39
49,40
49,46
49,35
49,46
49,40
49,38
49,45
49,40
49,44
49,44
49,41
49,44
49,45
49,45
49,44
49,41
49,41
49,39
49,46
49,43
49,42
49,41
49,45
49,43
49,42
49,40
49,46
49,42
49,45
49,42
49,44
49,43
49,42
49,47
49,38
49,42
49,46
49,45
49,47
49,42
49,41
49,46
49,43
49,49
49,34
49,42
49,48
49,47
49,46
49,49
49,40
49,29
49,47
49,38
49,44
49,37
49,45
49,49
49,48
49,39
49,41
49,34
49,42
49,38
49,42
49,47
49,47
49,32
49,47
49,40
49,34
49,48
49,48
49,42
49,34
49,38
49,42
49,31
49,48
49,41
49,48
49,42
49,41
49,40
49,47
49,48
49,40
49,35
49,40
49,47
49,44
49,47
49,45
49,38
49,45
49,40
49,42
49,37
49,42
49,46
49,40
49,49
49,42
49,48
49,40
49,40
49,39
49,44
49,37
49,48
49,49
49,48
49,46
49,39
49,37
49,46
49,45
49,38
49,49
49,45
49,44
49,47
49,48
49,44
49,36
49,48
49,49
49,48
49,48
49,34
49,33
49,35
49,44
49,49
49,27
49,48
49,46
49,48
49,38
49,45
49,37
49,37
49,49
49,39
49,38
49,39
49,40
49,38
49,35
49,48
49,35
49,36
49,47
49,49
49,45
49,48
49,47
49,47
49,45
49,42
49,43
49,47
49,42
49,43
49,43
49,41
49,39
49,40
49,40
49,49
49,47
49,49
49,42
49,48
49,41
49,46
49,46
49,41
49,49
49,39
49,44
49,45
49,33
49,46
49,43
49,44
49,40
49,48
49,45
49,47
49,40
49,47
49,36
49,41
49,43
49,46
49,49
49,48
49,48
49,40
49,49
49,46
49,49
49,36
49,37
49,34
49,49
49,35
49,38
49,39
49,46
49,45
49,34
49,37
49,44
49,40
49,34
49,47
49,37
49,39
49,41
49,37
49,47
49,48
49,47
49,36
49,46
49,39
49,45
49,46
49,49
49,36
49,49
49,45
49,41
49,37
49,36
49,44
49,45
49,43
49,40
49,48
49,43
49,46
49,42
49,45
49,36
49,39
49,43
49,43
49,32
49,40
49,47
49,47
49,43
49,39
49,41
49,38
49,45
49,39
49,47
49,49
49,43
49,46
49,33
49,26
49,42
49,39
49,28
49,49
49,48
49,33
49,31
49,44
49,30
49,47
49,39
49,48
49,37
49,37
49,41
49,45
49,47
49,38
49,39
49,47
49,45
49,45
49,44
49,43
49,46
49,42
49,42
49,40
49,45
49,36
49,43
49,26
49,43
49,48
49,42
49,43
49,41
49,40
49,39
49,38
49,49
49,37
49,45
49,46
49,40
49,35
49,40
49,42
49,33
49,43
49,38
49,49
49,48
49,47
49,38
49,42
49,49
49,49
49,37
49,48
49,47
49,36
49,27
49,49
49,44
49,49
49,48
49,38
49,48
49,38
49,36
49,38
49,40
49,48
49,47
49,47
49,35
49,33
49,49
49,38
49,48
49,42
49,49
49,47
49,48
49,49
49,46
49,49
49,47
49,48
49,47
49,38
49,43
49,48
49,49
49,39
49,33
49,31
49,46
49,49
49,48
49,28
49,38
49,44
49,49
49,40
49,34
49,49
49,43
49,39
49,33
49,48
49,48
49,49
49,40
49,47
49,45
49,37
49,47
49,43
49,29
49,39
49,31
49,32
49,46
49,47
49,30
49,44
49,49
49,42
49,42
49,31
49,45
49,44
49,37
49,28
49,44
49,48
49,42
49,35
49,49
49,43
49,44
49,45
49,47
49,43
49,43
49,49
49,49
49,49
49,48
49,49
49,40
49,44
49,43
49,48
49,43
49,42
49,39
49,47
49,40
49,39
49,35
49,43
49,42
49,48
49,37
49,35
49,47
49,47
49,37
49,36
49,46
49,32
49,49
49,41
49,48
49,45
49,45
49,37
49,44
49,43
49,40
49,44
49,49
49,41
49,32
49,42
49,44
49,46
49,44
49,45
49,39
49,27
49,43
49,43
49,39
49,45
49,24
49,37
49,43
49,49
49,39
49,44
49,39
49,44
49,22
49,36
49,42
49,35
49,28
49,27
49,42
49,32
49,34
49,40
49,29
49,39
49,44
49,43
49,27
49,40
49,28
49,49
49,37
49,39
49,28
49,46
49,38
49,45
49,43
49,34
49,42
49,41
49,40
49,32
49,40
49,39
49,42
49,37
49,43
49,39
49,42
49,45
49,40
49,38
49,40
49,43
49,35
49,49
49,48
49,38
49,44
49,38
49,46
49,42
49,45
49,49
49,44
49,48
49,47
49,45
49,45
49,43
49,44
49,49
49,46
49,43
49,40
49,48
49,39
49,45
49,47
49,45
49,48
49,44
49,46
49,45
49,33
49,36
49,45
49,42
49,49
49,39
49,33
49,39
49,35
49,30
49,49
49,36
49,36
49,43
49,39
49,39
49,44
49,41
49,39
49,39
49,43
49,24
49,49
49,38
49,45
49,48
49,49
49,43
49,42
49,37
49,43
49,34
49,40
49,44
49,41
49,32
49,35
49,32
49,45
49,39
49,42
49,49
49,48
49,37
49,30
49,41
49,40
49,44
49,49
49,49
49,45
49,38
49,47
49,46
49,42
49,41
49,49
49,44
49,41
49,40
49,37
49,49
49,37
49,43
49,40
49,47
49,46
49,48
49,45
49,42
49,44
49,45
49,44
49,48
49,48
49,47
49,47
49,47
49,46
49,45
49,44
49,43
49,42
49,43
49,49
49,47
49,48
49,46
49,46
49,49
49,46
49,49
49,48
49,37
49,44
49,49
49,48
49,43
49,46
49,34
49,40
49,39
49,43
49,40
49,45
49,41
49,37
49,41
49,41
49,43
49,41
49,40
49,40
49,49
49,45
49,40
49,48
49,47
49,39
49,41
49,39
49,48
49,44
49,45
49,36
49,46
49,43
49,42
49,48
49,41
49,43
49,41
49,43
49,49
49,49
49,41
49,40
49,43
49,45
49,48
49,42
49,45
49,37
49,44
49,44
49,43
49,42
49,43
49,47
49,38
49,36
49,46
49,47
49,46
49,44
49,42
49,39
49,44
49,41
49,39
49,48
49,49
49,33
49,48
49,47
49,41
49,46
49,32
49,34
49,36
49,39
49,48
49,43
49,42
49,48
49,46
49,37
49,37
49,47
49,35
49,31
49,31
49,41
49,30
49,41
49,36
49,38
49,39
49,38
49,27
49,40
49,36
49,34
49,34
49,36
49,48
49,38
49,47
49,47
49,47
49,46
49,36
49,42
49,49
49,48
49,47
49,41
49,41
49,48
49,47
49,45
49,43
49,46
49,44
50,49
50,48
50,47
50,43
50,39
50,42
50,40
50,34
50,42
50,41
50,41
50,45
50,40
50,36
50,49
50,36
50,47
50,48
50,35
50,48
50,37
50,49
50,48
50,43
50,50
50,41
50,42
50,47
50,45
50,43
50,43
50,42
50,38
50,40
50,48
50,40
50,42
50,41
50,40
50,40
50,41
50,49
50,37
50,39
50,49
50,48
50,43
50,38
50,47
50,47
50,38
50,42
50,48
50,39
50,47
50,41
50,30
50,29
50,50
50,43
50,49
50,42
50,41
50,45
50,48
50,43
50,44
50,39
50,50
50,49
50,48
50,49
50,48
50,50
50,46
50,45
50,33
50,44
50,44
50,36
50,45
50,47
50,45
50,46
50,44
50,41
50,47
50,46
50,47
50,43
50,28
50,45
50,35
50,41
50,41
50,38
50,41
50,45
50,35
50,29
50,30
50,42
50,32
50,42
50,32
50,33
50,44
50,38
50,38
50,35
50,33
50,39
50,45
50,39
50,43
50,38
50,41
50,48
50,50
50,38
50,48
50,45
50,42
50,45
50,40
50,40
50,41
50,50
50,44
50,43
50,42
50,37
50,42
50,40
50,45
50,46
50,41
50,40
50,38
50,49
50,47
50,39
50,39
50,47
50,37
50,43
50,37
50,41
50,32
50,46
50,45
50,50
50,37
50,35
50,47
50,42
50,44
50,44
50,33
50,41
50,41
50,35
50,40
50,25
50,40
50,48
50,49
50,39
50,46
50,47
50,44
50,49
50,37
50,48
50,38
50,48
50,41
50,49
50,40
50,48
50,35
50,46
50,47
50,46
50,49
50,38
50,39
50,28
50,44
50,42
50,39
50,27
50,44
50,50
50,40
50,43
50,40
50,43
50,39
50,38
50,33
50,46
50,45
50,45
50,42
50,45
50,50
50,31
50,50
50,44
50,46
50,45
50,48
50,46
50,45
50,47
50,42
50,45
50,45
50,44
50,43
50,48
50,37
50,50
50,38
50,42
50,43
50,40
50,47
50,43
50,42
50,44
50,38
50,48
50,47
50,43
50,50
50,37
50,46
50,35
50,45
50,46
50,44
50,41
50,45
50,41
50,50
50,36
50,41
50,35
50,48
50,39
50,48
50,33
50,34
50,41
50,42
50,42
50,32
50,43
50,34
50,48
50,47
50,49
50,27
50,25
50,50
50,42
50,36
50,48
50,48
50,37
50,47
50,35
50,48
50,47
50,35
50,44
50,44
50,35
50,46
50,47
50,45
50,40
50,48
50,47
50,44
50,36
50,35
50,46
50,40
50,46
50,40
50,46
50,45
50,38
50,47
50,36
50,47
50,44
50,47
50,31
50,48
50,46
50,41
50,44
50,45
50,46
50,39
50,37
50,37
50,39
50,40
50,38
50,40
50,45
50,35
50,46
50,33
50,38
50,45
50,46
50,44
50,49
50,42
50,40
50,48
50,47
50,42
50,42
50,36
50,35
50,50
50,49
50,49
50,40
50,33
50,49
50,37
50,36
50,50
50,39
50,50
50,40
50,37
50,45
50,34
50,37
50,50
50,38
50,43
50,49
50,48
50,45
50,40
50,38
50,44
50,43
50,49
50,49
50,48
50,47
50,48
50,49
50,41
50,47
50,43
50,37
50,40
50,50
50,47
50,49
50,39
50,46
50,42
50,39
50,37
50,50
50,38
50,48
50,44
50,35
50,38
50,43
50,41
50,45
50,37
50,44
50,49
50,42
50,38
50,47
50,35
50,45
50,46
50,44
50,47
50,44
50,29
50,35
50,38
50,36
50,34
50,45
50,39
50,48
50,46
50,40
50,46
50,38
50,42
50,38
50,37
50,49
50,35
50,44
50,43
50,42
50,31
50,36
50,39
50,33
50,50
50,35
50,43
50,43
50,44
50,36
50,35
50,50
50,44
50,41
50,37
50,34
50,41
50,44
50,39
50,38
50,42
50,39
50,42
50,45
50,45
50,38
50,45
50,32
50,48
50,31
50,36
50,49
50,38
50,50
50,35
50,42
50,40
50,37
50,47
50,30
50,47
50,41
50,50
50,41
50,30
50,39
50,46
50,37
50,33
50,39
50,47
50,38
50,43
50,46
50,46
50,39
50,49
50,42
50,37
50,40
50,45
50,33
50,47
50,46
50,30
50,40
50,32
50,39
50,44
50,48
50,39
50,47
50,40
50,47
50,50
50,50
50,43
50,47
50,35
50,50
50,38
50,49
50,30
50,47
50,44
50,49
50,47
50,48
50,47
50,47
50,48
50,45
50,36
50,50
50,46
50,49
50,49
50,47
50,45
50,44
50,46
50,37
50,48
50,40
50,47
50,43
50,46
50,48
50,29
50,32
50,45
50,50
50,46
50,28
50,47
50,44
50,38
50,34
50,36
50,36
50,50
50,39
50,30
50,46
50,48
50,44
50,43
50,32
50,50
50,41
50,43
50,38
50,41
50,27
50,45
50,30
50,42
50,30
50,35
50,28
50,31
50,32
50,40
50,26
50,46
50,45
50,50
50,49
50,41
50,38
50,48
50,43
50,45
50,44
50,40
50,29
50,23
50,50
50,42
50,38
50,42
50,45
50,37
50,48
50,21
50,47
50,47
50,43
50,36
50,44
50,34
